Id,Caseta,Clase,Camion_Tipo,Importe
1235,LA ANTIGUA,1,Camion_T1,300.0
1236,LA ANTIGUA,1,Camion_T1,300.0
1237,LIB. SUR DE GUAD.,9,Camion_T9,190.0
1238,TULANCINGO,5,Camion_T5,614.0
1241,ARMERIA VIAPASS,1,Camion_T1,590.0
1245,CALDERON,5,Camion_T5,382.0
1246,QUERETARO,7,Camion_T7,544.0
1247,LA ANTIGUA,1,Camion_T1,125.0
1250,PLAN DE RIO,1,Camion_T1,221.0
1252,PLAN DE RIO,1,Camion_T1,221.0
1254,LIB. SUR DE GUAD.,4,Camion_T4,113.0
1255,TULA I,5,Camion_T5,1149.0
1256,CHICHIMECO,1,Camion_T1,241.0
1261,QUERETARO,9,Camion_T9,544.0
1262,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
1263,LIB. SUR DE GUAD.,7,Camion_T7,190.0
1264,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1267,SANCTORUM,6,Camion_T6,1086.0
1268,TEPATITLAN,1,Camion_T1,380.0
1269,SN M TEXMELUCAN VIAPASS,1,Camion_T1,448.0
1270,LIB. MATEHUALA,5,Camion_T5,132.0
1271,SAN MARTIN TEXMELUCAN,9,Camion_T9,74.0
1272,QUERETARO ARCO NORTE,5,Camion_T5,1366.0
1273,LA ANTIGUA,1,Camion_T1,300.0
1275,S.MARTIN PUE.,5,Camion_T5,238.0
1276,ARMERIA VIAPASS,1,Camion_T1,1047.0
1277,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
1283,OJO CALIENTE I,9,Camion_T9,230.0
1285,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
1290,AMOZOC-PEROTE,1,Camion_T1,382.0
1291,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
1294,PLAN DE RIO,1,Camion_T1,104.0
1295,APASEO EL GRANDE,5,Camion_T5,636.0
1297,ENCARNACION DE DIAZ,5,Camion_T5,417.0
1300,PLAN DE RIO,1,Camion_T1,221.0
1301,AMOZOC-PEROTE,1,Camion_T1,382.0
1302,AMOZOC-PEROTE,1,Camion_T1,382.0
1304,ARMERIA VIAPASS,1,Camion_T1,1047.0
1306,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
1309,CTO. EXT. MEXIQUENSE,1,Camion_T1,81.0
1315,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
1316,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
1317,AMOZOC-PEROTE,1,Camion_T1,179.0
1318,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
1320,PALMILLAS,1,Camion_T1,108.0
1325,AMOZOC-PEROTE,1,Camion_T1,179.0
1326,AMOZOC-PEROTE,1,Camion_T1,179.0
1327,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
1328,CUENCAME,1,Camion_T1,70.0
1332,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
1338,CHAMAPA CAPUFE,5,Camion_T5,167.0
1340,ENCARNACION DE DIAZ,7,Camion_T7,494.0
1341,CTO. EXT. MEXIQUENSE,1,Camion_T1,200.0
1342,QUERETARO,5,Camion_T5,387.0
1344,CTO. EXT. MEXIQUENSE,1,Camion_T1,57.0
1345,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
1346,QUERETARO,9,Camion_T9,544.0
1349,ATLACOMULCO,4,Camion_T4,609.0
1350,AMOZOC-PEROTE,1,Camion_T1,382.0
1353,APASEO EL GRANDE,5,Camion_T5,636.0
1357,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1360,ENT GRAN CANAL EASYT,1,Camion_T1,26.0
1362,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1363,ANE EASYTRIP,1,Camion_T1,195.0
1366,SANCTORUM,5,Camion_T5,868.0
1367,ANE EASYTRIP,1,Camion_T1,202.0
1368,S.MARTIN PUE.,5,Camion_T5,238.0
1369,ARMERIA VIAPASS,1,Camion_T1,1047.0
1370,S.MARTIN PUE.,5,Camion_T5,238.0
1371,LIB. SUR DE GUAD.,4,Camion_T4,113.0
1372,CHICHIMECO,1,Camion_T1,322.0
1375,MARQUESA VIAPASS,1,Camion_T1,111.0
1376,PALMILLAS,1,Camion_T1,108.0
1379,AMOZOC-PEROTE,1,Camion_T1,179.0
1381,ARMERIA VIAPASS,1,Camion_T1,662.0
1384,CTO. EXT. MEXIQUENSE,1,Camion_T1,57.0
1386,ECATEPEC VIAPASS,1,Camion_T1,514.0
1387,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
1389,PALMILLAS,1,Camion_T1,108.0
1390,LEON GUZMAN,1,Camion_T1,238.0
1396,ARMERIA VIAPASS,1,Camion_T1,803.0
1399,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
1400,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1402,TULANCINGO,5,Camion_T5,334.0
1403,AMOZOC-PEROTE,1,Camion_T1,293.0
1404,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
1405,LIB. SUR DE GUAD.,9,Camion_T9,190.0
1408,SANCTORUM,6,Camion_T6,334.0
1411,SANCTORUM,6,Camion_T6,1086.0
1412,QUERETARO,3,Camion_T3,197.0
1413,CHICHIMEQUILLAS,1,Camion_T1,62.0
1416,SANCTORUM,5,Camion_T5,1086.0
1418,BERMEJILLOS,1,Camion_T1,154.0
1422,ARMERIA VIAPASS,1,Camion_T1,1047.0
1425,QUERETARO,4,Camion_T4,387.0
1427,ARMERIA VIAPASS,1,Camion_T1,662.0
1429,AMOZOC-PEROTE,1,Camion_T1,136.0
1438,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
1439,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
1441,CHICHIMEQUILLAS,1,Camion_T1,62.0
1442,XONACATLAN,1,Camion_T1,40.0
1443,ARMERIA VIAPASS,1,Camion_T1,662.0
1444,ENCARNACION DE DIAZ,4,Camion_T4,291.0
1448,APODACA,5,Camion_T5,191.0
1449,QUERETARO ARCO NORTE,5,Camion_T5,1366.0
1454,APASEO EL GRANDE,5,Camion_T5,636.0
1459,LA ANTIGUA,1,Camion_T1,431.0
1460,ARMERIA VIAPASS,1,Camion_T1,1047.0
1461,LA ANTIGUA,1,Camion_T1,300.0
1466,ATLACOMULCO,5,Camion_T5,350.0
1467,LINCOLN,5,Camion_T5,516.0
1468,ENCARNACION DE DIAZ,9,Camion_T9,494.0
1472,AMOZOC-PEROTE,1,Camion_T1,179.0
1473,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
1478,CEBALLOS,1,Camion_T1,175.0
1479,CHICHIMECO,1,Camion_T1,161.0
1481,PLAN DE RIO,1,Camion_T1,221.0
1483,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1484,PLAN DE RIO,1,Camion_T1,258.0
1485,APODACA,5,Camion_T5,191.0
1488,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
1490,SAN JULIÁN,1,Camion_T1,119.0
1499,ATLACOMULCO,4,Camion_T4,222.0
1501,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
1502,LIB. SUR PTE. QRO,5,Camion_T5,345.0
1505,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
1508,ECATEPEC VIAPASS,1,Camion_T1,624.0
1510,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1511,AMOZOC-PEROTE,1,Camion_T1,179.0
1513,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
1514,LIB. SUR PTE. QRO,5,Camion_T5,345.0
1516,ARMERIA VIAPASS,1,Camion_T1,1002.0
1517,ARMERIA VIAPASS,1,Camion_T1,803.0
1518,CTO. EXT. MEXIQUENSE,1,Camion_T1,87.0
1522,LA ANTIGUA,1,Camion_T1,300.0
1526,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1527,S.MARTIN PUE.,5,Camion_T5,238.0
1529,CHICHIMECO,1,Camion_T1,322.0
1532,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1535,SAN MARTIN TEXMELUCAN,5,Camion_T5,1366.0
1536,LIB. SUR DE GUAD.,6,Camion_T6,175.0
1537,APODACA,5,Camion_T5,191.0
1540,AMOZOC-PEROTE,1,Camion_T1,382.0
1544,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
1548,PLAN DE RIO,1,Camion_T1,221.0
1551,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
1553,AMOZOC-PEROTE,1,Camion_T1,382.0
1555,QUERETARO ARCO NORTE,5,Camion_T5,350.0
1556,AMOZOC-PEROTE,1,Camion_T1,382.0
1560,LA ANTIGUA,1,Camion_T1,431.0
1561,LIB. SUR DE GUAD.,9,Camion_T9,190.0
1568,AMOZOC-PEROTE,1,Camion_T1,542.0
1569,QUERETARO,9,Camion_T9,544.0
1570,LIB. PUEBLA,1,Camion_T1,232.0
1574,QUERETARO,9,Camion_T9,544.0
1575,LIB. SUR PTE. QRO,5,Camion_T5,345.0
1576,PLAN DE RIO,1,Camion_T1,221.0
1577,VENTURA - EL PEYOTE,5,Camion_T5,312.0
1579,AMOZOC-PEROTE,1,Camion_T1,179.0
1583,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
1585,AMOZOC-PEROTE,1,Camion_T1,133.0
1587,QUERETARO ARCO NORTE,5,Camion_T5,1086.0
1588,S.MARTIN PUE.,5,Camion_T5,238.0
1589,LIB. SUR DE GUAD.,9,Camion_T9,190.0
1595,LIB. OTE. S.L.P.,1,Camion_T1,105.0
1596,AMOZOC-PEROTE,1,Camion_T1,241.0
1597,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1600,PLAN DE RIO,1,Camion_T1,258.0
1601,PEÑON,1,Camion_T1,121.0
1602,PACHUCA,5,Camion_T5,927.0
1603,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1606,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1609,LIB. ARCO NT. SLP,5,Camion_T5,266.0
1611,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1615,AMOZOC-PEROTE,1,Camion_T1,382.0
1617,S.MARTIN PUE.,5,Camion_T5,238.0
1618,ARMERIA VIAPASS,1,Camion_T1,662.0
1622,LINCOLN,5,Camion_T5,516.0
1627,SAN MARTIN TEXMELUCAN,5,Camion_T5,1366.0
1633,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1637,SANCTORUM,5,Camion_T5,334.0
1638,LIB. SUR DE GUAD.,9,Camion_T9,190.0
1641,PLAN DE RIO,1,Camion_T1,221.0
1642,PLAN DE RIO,1,Camion_T1,221.0
1643,ARMERIA VIAPASS,1,Camion_T1,803.0
1646,VENTURA - EL PEYOTE,5,Camion_T5,312.0
1647,LA ANTIGUA,1,Camion_T1,431.0
1648,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1651,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1654,AMOZOC-PEROTE,1,Camion_T1,179.0
1655,TULA I,5,Camion_T5,868.0
1657,SANCTORUM,9,Camion_T9,1610.0
1658,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1660,LA ANTIGUA,1,Camion_T1,300.0
1662,ENCARNACION DE DIAZ,5,Camion_T5,417.0
1663,LIB. SUR DE GUAD.,8,Camion_T8,190.0
1667,ARMERIA VIAPASS,1,Camion_T1,590.0
1670,LA ANTIGUA,1,Camion_T1,300.0
1681,ANE EASYTRIP,1,Camion_T1,168.0
1682,APASEO EL GRANDE,9,Camion_T9,950.0
1684,LA ANTIGUA,1,Camion_T1,125.0
1685,LA ANTIGUA,1,Camion_T1,431.0
1687,LA ANTIGUA,1,Camion_T1,431.0
1691,ENT GRAN CANAL EASYT,1,Camion_T1,52.0
1694,NABOR CARRILLO,1,Camion_T1,204.0
1697,LIB. ARCO NT. SLP,5,Camion_T5,266.0
1699,LA ANTIGUA,1,Camion_T1,300.0
1700,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
1703,ARMERIA VIAPASS,1,Camion_T1,909.0
1704,TEZOYUCA SICE,1,Camion_T1,41.0
1705,CHICHIMECO,1,Camion_T1,241.0
1706,SAN JULIÁN,1,Camion_T1,119.0
1709,LIB. MATEHUALA,5,Camion_T5,132.0
1713,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
1715,PLAN DE RIO,1,Camion_T1,104.0
1716,PLAN DE RIO,1,Camion_T1,258.0
1717,ARMERIA VIAPASS,1,Camion_T1,662.0
1718,ECATEPEC VIAPASS,1,Camion_T1,514.0
1720,PLAN DE RIO,1,Camion_T1,258.0
1721,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
1727,APASEO EL GRANDE,5,Camion_T5,636.0
1730,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
1732,VENTURA - EL PEYOTE,5,Camion_T5,312.0
1736,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
1737,TULANCINGO,2,Camion_T2,212.0
1739,TORREON,7,Camion_T7,275.0
1744,LIB. MATEHUALA,5,Camion_T5,132.0
1745,ECATEPEC VIAPASS,1,Camion_T1,415.0
1751,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1753,OJO CALIENTE I,9,Camion_T9,133.0
1755,LIB. SUR DE GUAD.,4,Camion_T4,113.0
1762,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
1768,SANCTORUM,5,Camion_T5,334.0
1769,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1771,ENCARNACION DE DIAZ,5,Camion_T5,417.0
1772,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1773,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
1775,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
1777,LIB. SUR DE GUAD.,8,Camion_T8,190.0
1779,APASEO EL GRANDE,9,Camion_T9,950.0
1781,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
1784,AMOZOC-PEROTE,1,Camion_T1,305.0
1785,AMOZOC-PEROTE,1,Camion_T1,542.0
1788,LIB. MATEHUALA,5,Camion_T5,132.0
1790,AMOZOC-PEROTE,1,Camion_T1,542.0
1791,LIB. SUR DE GUAD.,4,Camion_T4,113.0
1792,AMOZOC-PEROTE,1,Camion_T1,179.0
1793,AMOZOC-PEROTE,1,Camion_T1,179.0
1795,LIB. SUR DE GUAD.,6,Camion_T6,175.0
1800,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1803,LIB. MATEHUALA,5,Camion_T5,132.0
1809,AMOZOC-PEROTE,1,Camion_T1,141.0
1810,AMOZOC-PEROTE,1,Camion_T1,241.0
1811,AMOZOC-PEROTE,1,Camion_T1,241.0
1813,AMOZOC-PEROTE,1,Camion_T1,241.0
1818,AMOZOC-PEROTE,1,Camion_T1,382.0
1820,AMOZOC-PEROTE,1,Camion_T1,382.0
1821,LA ANTIGUA,1,Camion_T1,300.0
1823,AMOZOC-PEROTE,1,Camion_T1,542.0
1826,QUERETARO ARCO NORTE,5,Camion_T5,350.0
1831,TLALPAN,1,Camion_T1,74.0
1832,LIB. ARCO NT. SLP,6,Camion_T6,266.0
1837,QUERETARO,2,Camion_T2,197.0
1838,TORREON,9,Camion_T9,275.0
1844,AMOZOC-PEROTE,1,Camion_T1,542.0
1845,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1848,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
1850,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
1851,LIB. SUR DE GUAD.,4,Camion_T4,113.0
1854,ECATEPEC VIAPASS,1,Camion_T1,514.0
1855,OJO CALIENTE I,9,Camion_T9,230.0
1856,TEJOCOTAL EASYTRIP,1,Camion_T1,193.0
1857,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1859,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1860,LA ANTIGUA,1,Camion_T1,431.0
1861,APASEO EL GRANDE,9,Camion_T9,950.0
1862,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1864,ECUANDUREO,1,Camion_T1,135.0
1867,ECATEPEC VIAPASS,1,Camion_T1,930.0
1871,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
1874,AMOZOC-PEROTE,1,Camion_T1,365.0
1877,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
1878,LIB. SUR PTE. QRO,5,Camion_T5,345.0
1880,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
1886,APODACA,5,Camion_T5,191.0
1887,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
1894,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1895,TULANCINGO,9,Camion_T9,482.0
1900,PLAN DE RIO,1,Camion_T1,258.0
1904,PLAN DE RIO,1,Camion_T1,221.0
1905,EL PIÑAL,1,Camion_T1,297.0
1906,PLAN DE RIO,1,Camion_T1,221.0
1909,LINCOLN,5,Camion_T5,516.0
1914,LIB. SUR DE GUAD.,7,Camion_T7,190.0
1915,LA ANTIGUA,1,Camion_T1,431.0
1918,AMOZOC-PEROTE,1,Camion_T1,136.0
1922,LIB. ARCO NT. SLP,5,Camion_T5,266.0
1924,MIAHUAPAN,1,Camion_T1,297.0
1926,APODACA,5,Camion_T5,191.0
1927,AMOZOC-PEROTE,1,Camion_T1,315.0
1930,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1934,TUXPAN EASYTRIP,1,Camion_T1,249.0
1936,PLAN DE RIO,1,Camion_T1,258.0
1939,AMOZOC-PEROTE,1,Camion_T1,293.0
1940,XONACATLAN,1,Camion_T1,40.0
1945,LA LAJA,4,Camion_T4,49.0
1950,VENTURA - EL PEYOTE,5,Camion_T5,312.0
1956,ARMERIA VIAPASS,1,Camion_T1,662.0
1959,SANCTORUM,4,Camion_T4,715.0
1960,SANCTORUM,9,Camion_T9,1610.0
1961,SANCTORUM,9,Camion_T9,1610.0
1964,PLAN DE RIO,1,Camion_T1,258.0
1965,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
1966,LINCOLN,5,Camion_T5,516.0
1967,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
1971,AMOZOC-PEROTE,1,Camion_T1,542.0
1972,VENTURA - EL PEYOTE,1,Camion_T1,104.0
1975,LIB. SUR PTE. QRO,5,Camion_T5,14.0
1976,CHICHIMEQUILLAS,1,Camion_T1,62.0
1977,QUERETARO,5,Camion_T5,387.0
1979,LIB. SUR DE GUAD.,5,Camion_T5,175.0
1982,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
1983,MARQUESA VIAPASS,1,Camion_T1,111.0
1984,APODACA,5,Camion_T5,191.0
1985,APODACA,5,Camion_T5,191.0
1989,QUERETARO ARCO NORTE,4,Camion_T4,222.0
1990,LA ANTIGUA,1,Camion_T1,300.0
1991,AMOZOC-PEROTE,1,Camion_T1,241.0
1993,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
1994,AMOZOC-PEROTE,1,Camion_T1,241.0
2002,CTO. EXT. MEXIQUENSE,1,Camion_T1,195.0
2003,AMOZOC-PEROTE,1,Camion_T1,241.0
2006,CTO. EXT. MEXIQUENSE,1,Camion_T1,190.0
2007,LIB. ARCO NT. SLP,4,Camion_T4,163.0
2008,APODACA,5,Camion_T5,191.0
2010,LIB. MATEHUALA,5,Camion_T5,132.0
2014,PLAN DE RIO,1,Camion_T1,221.0
2016,CTO. EXT. MEXIQUENSE,1,Camion_T1,450.0
2017,AMOZOC-PEROTE,1,Camion_T1,542.0
2018,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
2019,LIB. SUR DE GUAD.,9,Camion_T9,190.0
2022,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
2026,PALMILLAS,1,Camion_T1,108.0
2029,PLAN DE RIO,1,Camion_T1,104.0
2032,CTO. EXT. MEXIQUENSE,1,Camion_T1,450.0
2033,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
2035,AMOZOC-PEROTE,1,Camion_T1,241.0
2036,AMOZOC-PEROTE,1,Camion_T1,241.0
2038,VENTURA - EL PEYOTE,4,Camion_T4,202.0
2046,CTO. EXT. MEXIQUENSE,1,Camion_T1,190.0
2047,AMOZOC-PEROTE,1,Camion_T1,241.0
2048,QUERETARO,9,Camion_T9,544.0
2050,LIB. SUR DE GUAD.,9,Camion_T9,190.0
2053,APODACA,5,Camion_T5,482.0
2055,CTO. EXT. MEXIQUENSE,1,Camion_T1,195.0
2056,LIB. MATEHUALA,5,Camion_T5,132.0
2057,CTO. EXT. MEXIQUENSE,1,Camion_T1,105.0
2060,AMOZOC-PEROTE,1,Camion_T1,241.0
2062,LIB. MATEHUALA,5,Camion_T5,132.0
2064,PALMILLAS,1,Camion_T1,108.0
2065,APASEO EL GRANDE,5,Camion_T5,636.0
2066,AMOZOC-PEROTE,1,Camion_T1,241.0
2068,ENT GRAN CANAL EASYT,1,Camion_T1,31.0
2070,LA ANTIGUA,1,Camion_T1,300.0
2073,ANE EASYTRIP,1,Camion_T1,234.0
2074,AMOZOC-PEROTE,1,Camion_T1,542.0
2080,LIB. SUR DE GUAD.,4,Camion_T4,113.0
2082,ENCARNACION DE DIAZ,5,Camion_T5,417.0
2083,LIB. MATEHUALA,5,Camion_T5,132.0
2084,LIB. MATEHUALA,1,Camion_T1,43.0
2085,LIB. MATEHUALA,5,Camion_T5,132.0
2086,AMOZOC-PEROTE,1,Camion_T1,542.0
2087,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
2093,MARQUESA VIAPASS,1,Camion_T1,166.0
2096,JILOTEPEC,5,Camion_T5,74.0
2099,MARQUESA VIAPASS,1,Camion_T1,166.0
2101,ARMERIA VIAPASS,1,Camion_T1,909.0
2103,ARMERIA VIAPASS,1,Camion_T1,590.0
2105,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
2115,S.MARTIN PUE.,9,Camion_T9,334.0
2116,LIB. SUR PTE. QRO,5,Camion_T5,345.0
2119,ENCARNACION DE DIAZ,5,Camion_T5,417.0
2123,SANCTORUM,9,Camion_T9,1610.0
2124,VENTURA - EL PEYOTE,5,Camion_T5,312.0
2125,PLAN DE RIO,1,Camion_T1,258.0
2126,ARMERIA VIAPASS,1,Camion_T1,662.0
2127,AMOZOC-PEROTE,1,Camion_T1,241.0
2129,LIB. MATEHUALA,5,Camion_T5,132.0
2130,LA ANTIGUA,1,Camion_T1,431.0
2131,AMOZOC-PEROTE,1,Camion_T1,382.0
2134,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
2136,LIB. PUEBLA,1,Camion_T1,385.0
2137,PLAN DE RIO,1,Camion_T1,258.0
2138,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
2148,AMOZOC-PEROTE,1,Camion_T1,542.0
2150,AMOZOC-PEROTE,1,Camion_T1,542.0
2152,ARMERIA VIAPASS,1,Camion_T1,1047.0
2153,LA LAJA,2,Camion_T2,49.0
2154,LA ANTIGUA,1,Camion_T1,125.0
2156,SIERVO DE LA NACIÓN,1,Camion_T1,42.0
2157,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2160,AMOZOC-PEROTE,1,Camion_T1,315.0
2161,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
2166,SAN JULIÁN,1,Camion_T1,119.0
2168,AMOZOC-PEROTE,1,Camion_T1,542.0
2169,AMOZOC-PEROTE,1,Camion_T1,542.0
2170,ARMERIA VIAPASS,1,Camion_T1,1047.0
2175,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2178,LA ANTIGUA,1,Camion_T1,300.0
2179,LA LAJA,5,Camion_T5,78.0
2180,LIB. MATEHUALA,5,Camion_T5,132.0
2181,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2182,LIB. MATEHUALA,4,Camion_T4,70.0
2185,PLAN DE RIO,1,Camion_T1,258.0
2192,VENTURA - EL PEYOTE,5,Camion_T5,312.0
2195,PLAN DE RIO,1,Camion_T1,104.0
2197,LA ANTIGUA,1,Camion_T1,431.0
2198,CTO. EXT. MEXIQUENSE,1,Camion_T1,48.0
2199,APASEO EL ALTO,5,Camion_T5,432.0
2200,LA ANTIGUA,1,Camion_T1,125.0
2201,AMOZOC-PEROTE,1,Camion_T1,365.0
2202,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
2209,LA ANTIGUA,1,Camion_T1,125.0
2213,LA HINCADA,4,Camion_T4,303.0
2214,AMOZOC-PEROTE,1,Camion_T1,542.0
2217,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
2222,AMOZOC-PEROTE,1,Camion_T1,542.0
2226,OCOZOCUAUTLA,5,Camion_T5,241.0
2231,CERRITOS OPASA,4,Camion_T4,137.0
2232,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
2236,AMOZOC-PEROTE,1,Camion_T1,542.0
2238,PLAN DE RIO,1,Camion_T1,258.0
2239,PLAN DE RIO,1,Camion_T1,258.0
2240,AMOZOC-PEROTE,1,Camion_T1,241.0
2242,PLAN DE RIO,1,Camion_T1,258.0
2243,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2245,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2246,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2248,LIB. MATEHUALA,5,Camion_T5,132.0
2250,ARMERIA VIAPASS,1,Camion_T1,662.0
2251,LIB. MATEHUALA,5,Camion_T5,132.0
2252,OCOZOCUAUTLA,5,Camion_T5,241.0
2253,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
2254,QUERETARO,9,Camion_T9,544.0
2255,AMOZOC-PEROTE,1,Camion_T1,261.0
2259,QUERETARO,2,Camion_T2,197.0
2263,CTO. EXT. MEXIQUENSE,1,Camion_T1,17.0
2265,LIB. ARCO NT. SLP,5,Camion_T5,266.0
2272,VENTURA - EL PEYOTE,5,Camion_T5,312.0
2275,LIB. MATEHUALA,5,Camion_T5,132.0
2276,AMOZOC-PEROTE,1,Camion_T1,298.0
2277,COITA VIAP,1,Camion_T1,175.0
2278,LOS CHORROS,1,Camion_T1,78.0
2279,LA ANTIGUA,1,Camion_T1,431.0
2280,APASEO EL GRANDE,5,Camion_T5,636.0
2281,APASEO EL GRANDE,6,Camion_T6,705.0
2282,APASEO EL GRANDE,8,Camion_T8,950.0
2286,AMOZOC-PEROTE,1,Camion_T1,232.0
2288,PLAN DE RIO,1,Camion_T1,258.0
2289,APASEO EL GRANDE,5,Camion_T5,636.0
2290,LIB. PUEBLA,1,Camion_T1,342.0
2293,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
2302,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
2303,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
2305,JIQUIPILAS VIAP,1,Camion_T1,405.0
2308,AMOZOC-PEROTE,1,Camion_T1,137.0
2314,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
2317,LA LAJA,4,Camion_T4,49.0
2318,LA CARBONERA,1,Camion_T1,51.0
2320,PLAN DE RIO,1,Camion_T1,221.0
2321,ATLACOMULCO-LIB QRO,3,Camion_T3,383.0
2322,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
2323,LA ANTIGUA,1,Camion_T1,431.0
2324,LIB. ARCO NT. SLP,4,Camion_T4,163.0
2326,LIB. SUR DE GUAD.,7,Camion_T7,190.0
2327,PLAN DE RIO,1,Camion_T1,258.0
2328,LIB. SUR DE GUAD.,5,Camion_T5,175.0
2331,ARMERIA VIAPASS,1,Camion_T1,1047.0
2333,LA ANTIGUA,1,Camion_T1,431.0
2334,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
2336,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
2341,PLAN DE RIO,1,Camion_T1,104.0
2342,LA ANTIGUA,1,Camion_T1,300.0
2343,ENT GRAN CANAL EASYT,1,Camion_T1,31.0
